,index,response,rt,ppt_idx,match,condition_a,condition_b,object,accuracy,list,ppt_id
2452,33,2,1.358,34,Mismatch,H,V,Tire,1,3,3_34
2453,34,2,0.84,35,Mismatch,H,V,Tire,1,3,3_35
2454,35,2,3.389,36,Mismatch,H,V,Tire,1,3,3_36
2455,36,2,1.572,37,Mismatch,H,V,Tire,1,3,3_37
2456,37,2,1.279,38,Mismatch,H,V,Tire,1,3,3_38
2457,38,2,0.538,39,Mismatch,H,V,Tire,1,3,3_39
2458,39,2,0.609,40,Mismatch,H,V,Tire,1,3,3_40
2459,40,2,2.096,41,Mismatch,H,V,Tire,1,3,3_41
2460,0,2,0.667,1,Match,H,H,Broom,1,3,3_1
2461,1,2,0.472,2,Match,H,H,Broom,1,3,3_2
2462,2,2,1.031,3,Match,H,H,Broom,1,3,3_3
2463,3,2,0.525,4,Match,H,H,Broom,1,3,3_4
2464,4,2,0.64,5,Match,H,H,Broom,1,3,3_5
2465,5,2,1.332,6,Match,H,H,Broom,1,3,3_6
2466,6,2,0.808,7,Match,H,H,Broom,1,3,3_7
2467,7,2,0.594,8,Match,H,H,Broom,1,3,3_8
2468,8,2,0.409,9,Match,H,H,Broom,1,3,3_9
2469,9,2,1.501,10,Match,H,H,Broom,1,3,3_10
2470,10,2,0.62,11,Match,H,H,Broom,1,3,3_11
2471,11,2,1.587,12,Match,H,H,Broom,1,3,3_12
2472,12,2,1.142,13,Match,H,H,Broom,1,3,3_13
2473,13,2,0.943,14,Match,H,H,Broom,1,3,3_14
2474,14,2,0.653,15,Match,H,H,Broom,1,3,3_15
2475,15,2,0.493,16,Match,H,H,Broom,1,3,3_16
2476,16,2,0.048,17,Match,H,H,Broom,1,3,3_17
2477,17,2,0.711,18,Match,H,H,Broom,1,3,3_18
2478,18,2,1.106,19,Match,H,H,Broom,1,3,3_19
2479,19,2,0.593,20,Match,H,H,Broom,1,3,3_20
2480,20,2,1,21,Match,H,H,Broom,1,3,3_21
2481,21,2,1.225,22,Match,H,H,Broom,1,3,3_22
2482,22,2,0.882,23,Match,H,H,Broom,1,3,3_23
2483,23,2,1.347,24,Match,H,H,Broom,1,3,3_24
2484,24,2,1.096,25,Match,H,H,Broom,1,3,3_25
2485,25,2,1.245,26,Match,H,H,Broom,1,3,3_26
2486,26,2,1.11,27,Match,H,H,Broom,1,3,3_27
2487,27,2,0.75,28,Match,H,H,Broom,1,3,3_28
2488,28,2,0.791,29,Match,H,H,Broom,1,3,3_29
2489,29,2,0.925,30,Match,H,H,Broom,1,3,3_30
2490,30,2,0.794,31,Match,H,H,Broom,1,3,3_31
2491,31,2,1.014,32,Match,H,H,Broom,1,3,3_32
2492,32,2,0.835,33,Match,H,H,Broom,1,3,3_33
2493,33,2,1.523,34,Match,H,H,Broom,1,3,3_34
2494,34,2,0.616,35,Match,H,H,Broom,1,3,3_35
2495,35,2,1.313,36,Match,H,H,Broom,1,3,3_36
2496,36,1,1.236,37,Match,H,H,Broom,0,3,3_37
2497,37,2,1.08,38,Match,H,H,Broom,1,3,3_38
2498,38,2,0.449,39,Match,H,H,Broom,1,3,3_39
2499,39,2,1.063,40,Match,H,H,Broom,1,3,3_40
2500,40,2,0.972,41,Match,H,H,Broom,1,3,3_41
2501,0,2,0.554,1,Match,V,V,Brush,1,3,3_1
2502,1,2,1.098,2,Match,V,V,Brush,1,3,3_2
2503,2,2,2.002,3,Match,V,V,Brush,1,3,3_3
2504,3,2,1.011,4,Match,V,V,Brush,1,3,3_4
2505,4,2,1.253,5,Match,V,V,Brush,1,3,3_5
2506,5,2,3.661,6,Match,V,V,Brush,1,3,3_6
2507,6,2,0.58,7,Match,V,V,Brush,1,3,3_7
2508,7,2,0.969,8,Match,V,V,Brush,1,3,3_8
2509,8,2,0.528,9,Match,V,V,Brush,1,3,3_9
2510,9,2,1.428,10,Match,V,V,Brush,1,3,3_10
2511,10,2,0.599,11,Match,V,V,Brush,1,3,3_11
2512,11,2,1.128,12,Match,V,V,Brush,1,3,3_12
2513,12,2,0.668,13,Match,V,V,Brush,1,3,3_13
2514,13,2,0.661,14,Match,V,V,Brush,1,3,3_14
2515,14,2,0.679,15,Match,V,V,Brush,1,3,3_15
2516,15,2,0.571,16,Match,V,V,Brush,1,3,3_16
2517,16,2,0.067,17,Match,V,V,Brush,1,3,3_17
2518,17,2,1.477,18,Match,V,V,Brush,1,3,3_18
2519,18,2,0.524,19,Match,V,V,Brush,1,3,3_19
2520,19,1,0.866,20,Match,V,V,Brush,0,3,3_20
2521,20,2,0.97,21,Match,V,V,Brush,1,3,3_21
2522,21,2,0.974,22,Match,V,V,Brush,1,3,3_22
2523,22,2,0.841,23,Match,V,V,Brush,1,3,3_23
2524,23,2,0.608,24,Match,V,V,Brush,1,3,3_24
2525,24,2,0.658,25,Match,V,V,Brush,1,3,3_25
2526,25,2,1.96,26,Match,V,V,Brush,1,3,3_26
2527,26,2,0.659,27,Match,V,V,Brush,1,3,3_27
2528,27,2,1.36,28,Match,V,V,Brush,1,3,3_28
2529,28,2,1.327,29,Match,V,V,Brush,1,3,3_29
2530,29,2,0.945,30,Match,V,V,Brush,1,3,3_30
2531,30,2,0.868,31,Match,V,V,Brush,1,3,3_31
2532,31,2,0.78,32,Match,V,V,Brush,1,3,3_32
2533,32,2,0.639,33,Match,V,V,Brush,1,3,3_33
2534,33,2,1.026,34,Match,V,V,Brush,1,3,3_34
2535,34,2,0.787,35,Match,V,V,Brush,1,3,3_35
2536,35,2,1.441,36,Match,V,V,Brush,1,3,3_36
2537,36,2,1.178,37,Match,V,V,Brush,1,3,3_37
2538,37,2,0.525,38,Match,V,V,Brush,1,3,3_38
2539,38,2,0.716,39,Match,V,V,Brush,1,3,3_39
2540,39,2,9.437,40,Match,V,V,Brush,1,3,3_40
2541,40,2,1.384,41,Match,V,V,Brush,1,3,3_41
2542,0,2,0.91,1,Match,H,H,Guitar,1,3,3_1
2543,1,2,0.634,2,Match,H,H,Guitar,1,3,3_2
2544,2,2,1.857,3,Match,H,H,Guitar,1,3,3_3
2545,3,2,0.876,4,Match,H,H,Guitar,1,3,3_4
2546,4,2,1.819,5,Match,H,H,Guitar,1,3,3_5
2547,5,2,0.573,6,Match,H,H,Guitar,1,3,3_6
2548,6,2,0.583,7,Match,H,H,Guitar,1,3,3_7
2549,7,2,0.657,8,Match,H,H,Guitar,1,3,3_8
2550,8,2,0.429,9,Match,H,H,Guitar,1,3,3_9
2551,9,2,1.353,10,Match,H,H,Guitar,1,3,3_10
2552,10,2,0.536,11,Match,H,H,Guitar,1,3,3_11
2553,11,2,0.54,12,Match,H,H,Guitar,1,3,3_12
2554,12,2,0.642,13,Match,H,H,Guitar,1,3,3_13
2555,13,2,1.165,14,Match,H,H,Guitar,1,3,3_14
2556,14,2,0.803,15,Match,H,H,Guitar,1,3,3_15
2557,15,2,0.471,16,Match,H,H,Guitar,1,3,3_16
2558,16,2,0.446,17,Match,H,H,Guitar,1,3,3_17
2559,17,2,0.951,18,Match,H,H,Guitar,1,3,3_18
2560,18,2,0.655,19,Match,H,H,Guitar,1,3,3_19
2561,19,2,0.49,20,Match,H,H,Guitar,1,3,3_20
2562,20,2,1.22,21,Match,H,H,Guitar,1,3,3_21
2563,21,2,0.597,22,Match,H,H,Guitar,1,3,3_22
2564,22,2,1.026,23,Match,H,H,Guitar,1,3,3_23
2565,23,2,0.514,24,Match,H,H,Guitar,1,3,3_24
2566,24,2,1.057,25,Match,H,H,Guitar,1,3,3_25
2567,25,2,1.287,26,Match,H,H,Guitar,1,3,3_26
2568,26,2,0.867,27,Match,H,H,Guitar,1,3,3_27
2569,27,2,0.984,28,Match,H,H,Guitar,1,3,3_28
2570,28,2,1.164,29,Match,H,H,Guitar,1,3,3_29
2571,29,2,1.746,30,Match,H,H,Guitar,1,3,3_30
2572,30,2,0.824,31,Match,H,H,Guitar,1,3,3_31
2573,31,2,1.124,32,Match,H,H,Guitar,1,3,3_32
2574,32,2,0.87,33,Match,H,H,Guitar,1,3,3_33
2575,33,2,0.994,34,Match,H,H,Guitar,1,3,3_34
2576,34,2,0.641,35,Match,H,H,Guitar,1,3,3_35
2577,35,2,0.868,36,Match,H,H,Guitar,1,3,3_36
2578,36,2,1.213,37,Match,H,H,Guitar,1,3,3_37
2579,37,2,2.207,38,Match,H,H,Guitar,1,3,3_38
2580,38,2,0.785,39,Match,H,H,Guitar,1,3,3_39
2581,39,2,0.75,40,Match,H,H,Guitar,1,3,3_40
2582,40,2,0.878,41,Match,H,H,Guitar,1,3,3_41
2583,0,2,1.02,1,Match,V,V,Iron,1,3,3_1
2584,1,2,0.872,2,Match,V,V,Iron,1,3,3_2
2585,2,2,1.193,3,Match,V,V,Iron,1,3,3_3
2586,3,2,0.672,4,Match,V,V,Iron,1,3,3_4
2587,4,2,0.936,5,Match,V,V,Iron,1,3,3_5
2588,5,2,1.459,6,Match,V,V,Iron,1,3,3_6
2589,6,2,0.458,7,Match,V,V,Iron,1,3,3_7
2590,7,2,0.516,8,Match,V,V,Iron,1,3,3_8
2591,8,2,0.776,9,Match,V,V,Iron,1,3,3_9
2592,9,2,1.235,10,Match,V,V,Iron,1,3,3_10
2593,10,2,0.701,11,Match,V,V,Iron,1,3,3_11
2594,11,2,3.793,12,Match,V,V,Iron,1,3,3_12
2595,12,2,0.84,13,Match,V,V,Iron,1,3,3_13
2596,13,2,0.944,14,Match,V,V,Iron,1,3,3_14
2597,14,2,0.964,15,Match,V,V,Iron,1,3,3_15
2598,15,2,0.569,16,Match,V,V,Iron,1,3,3_16
2599,16,2,0.549,17,Match,V,V,Iron,1,3,3_17
2600,17,2,0.767,18,Match,V,V,Iron,1,3,3_18
2601,18,2,1.128,19,Match,V,V,Iron,1,3,3_19
2602,19,2,0.444,20,Match,V,V,Iron,1,3,3_20
2603,20,1,0.611,21,Match,V,V,Iron,0,3,3_21
2604,21,2,1.391,22,Match,V,V,Iron,1,3,3_22
2605,22,2,0.781,23,Match,V,V,Iron,1,3,3_23
2606,23,2,0.67,24,Match,V,V,Iron,1,3,3_24
2607,24,2,0.53,25,Match,V,V,Iron,1,3,3_25
2608,25,2,1.489,26,Match,V,V,Iron,1,3,3_26
2609,26,2,0.534,27,Match,V,V,Iron,1,3,3_27
2610,27,2,1.181,28,Match,V,V,Iron,1,3,3_28
2611,28,2,1.754,29,Match,V,V,Iron,1,3,3_29
2612,29,2,0.805,30,Match,V,V,Iron,1,3,3_30
2613,30,2,0.922,31,Match,V,V,Iron,1,3,3_31
2614,31,2,1.154,32,Match,V,V,Iron,1,3,3_32
2615,32,2,0.824,33,Match,V,V,Iron,1,3,3_33
2616,33,2,1.145,34,Match,V,V,Iron,1,3,3_34
2617,34,2,0.702,35,Match,V,V,Iron,1,3,3_35
2618,35,2,1.136,36,Match,V,V,Iron,1,3,3_36
2619,36,2,0.616,37,Match,V,V,Iron,1,3,3_37
2620,37,2,0.781,38,Match,V,V,Iron,1,3,3_38
2621,38,2,0.464,39,Match,V,V,Iron,1,3,3_39
2622,39,2,1.062,40,Match,V,V,Iron,1,3,3_40
2623,40,2,1.126,41,Match,V,V,Iron,1,3,3_41
2624,0,2,0.795,1,Match,H,H,Salt,1,3,3_1
2625,1,2,0.594,2,Match,H,H,Salt,1,3,3_2
2626,2,2,2.985,3,Match,H,H,Salt,1,3,3_3
2627,3,2,0.675,4,Match,H,H,Salt,1,3,3_4
2628,4,2,0.801,5,Match,H,H,Salt,1,3,3_5
2629,5,2,0.647,6,Match,H,H,Salt,1,3,3_6
2630,6,2,0.777,7,Match,H,H,Salt,1,3,3_7
2631,7,2,0.657,8,Match,H,H,Salt,1,3,3_8
2632,8,2,0.603,9,Match,H,H,Salt,1,3,3_9
2633,9,2,1.567,10,Match,H,H,Salt,1,3,3_10
2634,10,2,1.057,11,Match,H,H,Salt,1,3,3_11
2635,11,2,0.717,12,Match,H,H,Salt,1,3,3_12
2636,12,2,0.539,13,Match,H,H,Salt,1,3,3_13
2637,13,2,0.59,14,Match,H,H,Salt,1,3,3_14
2638,14,2,0.458,15,Match,H,H,Salt,1,3,3_15
2639,15,2,0.867,16,Match,H,H,Salt,1,3,3_16
2640,16,2,0.34,17,Match,H,H,Salt,1,3,3_17
2641,17,2,0.872,18,Match,H,H,Salt,1,3,3_18
2642,18,2,0.637,19,Match,H,H,Salt,1,3,3_19
2643,19,2,0.572,20,Match,H,H,Salt,1,3,3_20
2644,20,2,0.479,21,Match,H,H,Salt,1,3,3_21
2645,21,2,1.735,22,Match,H,H,Salt,1,3,3_22
2646,22,2,0.771,23,Match,H,H,Salt,1,3,3_23
2647,23,2,0.967,24,Match,H,H,Salt,1,3,3_24
2648,24,2,0.708,25,Match,H,H,Salt,1,3,3_25
2649,25,2,1.378,26,Match,H,H,Salt,1,3,3_26
2650,26,2,0.813,27,Match,H,H,Salt,1,3,3_27
2651,27,2,0.79,28,Match,H,H,Salt,1,3,3_28
2652,28,2,1.755,29,Match,H,H,Salt,1,3,3_29
2653,29,2,1.192,30,Match,H,H,Salt,1,3,3_30
2654,30,2,0.66,31,Match,H,H,Salt,1,3,3_31
2655,31,2,1.451,32,Match,H,H,Salt,1,3,3_32
2656,32,2,0.777,33,Match,H,H,Salt,1,3,3_33
2657,33,2,1.207,34,Match,H,H,Salt,1,3,3_34
2658,34,2,0.686,35,Match,H,H,Salt,1,3,3_35
2659,35,2,0.599,36,Match,H,H,Salt,1,3,3_36
2660,36,2,0.647,37,Match,H,H,Salt,1,3,3_37
2661,37,2,0.74,38,Match,H,H,Salt,1,3,3_38
2662,38,2,0.507,39,Match,H,H,Salt,1,3,3_39
2663,39,2,1.093,40,Match,H,H,Salt,1,3,3_40
2664,40,2,0.956,41,Match,H,H,Salt,1,3,3_41
2665,0,2,0.494,1,Match,V,V,Scissors,1,3,3_1
2666,1,2,0.604,2,Match,V,V,Scissors,1,3,3_2
2667,2,2,2.568,3,Match,V,V,Scissors,1,3,3_3
2668,3,2,1.192,4,Match,V,V,Scissors,1,3,3_4
2669,4,2,2.035,5,Match,V,V,Scissors,1,3,3_5
2670,5,1,0.774,6,Match,V,V,Scissors,0,3,3_6
2671,6,2,0.632,7,Match,V,V,Scissors,1,3,3_7
2672,7,2,0.671,8,Match,V,V,Scissors,1,3,3_8
2673,8,1,0.78,9,Match,V,V,Scissors,0,3,3_9
2674,9,2,1.909,10,Match,V,V,Scissors,1,3,3_10
2675,10,2,1.245,11,Match,V,V,Scissors,1,3,3_11
2676,11,2,0.986,12,Match,V,V,Scissors,1,3,3_12
2677,12,2,0.85,13,Match,V,V,Scissors,1,3,3_13
2678,13,2,0.893,14,Match,V,V,Scissors,1,3,3_14
2679,14,2,0.53,15,Match,V,V,Scissors,1,3,3_15
2680,15,2,1.505,16,Match,V,V,Scissors,1,3,3_16
2681,16,2,0.389,17,Match,V,V,Scissors,1,3,3_17
2682,17,2,1.302,18,Match,V,V,Scissors,1,3,3_18
2683,18,2,0.874,19,Match,V,V,Scissors,1,3,3_19
2684,19,2,1,20,Match,V,V,Scissors,1,3,3_20
2685,20,2,1.885,21,Match,V,V,Scissors,1,3,3_21
2686,21,2,1.058,22,Match,V,V,Scissors,1,3,3_22
2687,22,2,0.877,23,Match,V,V,Scissors,1,3,3_23
2688,23,2,0.482,24,Match,V,V,Scissors,1,3,3_24
2689,24,2,0.984,25,Match,V,V,Scissors,1,3,3_25
2690,25,2,2.002,26,Match,V,V,Scissors,1,3,3_26
2691,26,2,0.623,27,Match,V,V,Scissors,1,3,3_27
2692,27,2,1.051,28,Match,V,V,Scissors,1,3,3_28
2693,28,2,1.962,29,Match,V,V,Scissors,1,3,3_29
2694,29,2,0.893,30,Match,V,V,Scissors,1,3,3_30
2695,30,2,0.917,31,Match,V,V,Scissors,1,3,3_31
2696,31,2,1.17,32,Match,V,V,Scissors,1,3,3_32
2697,32,2,1.147,33,Match,V,V,Scissors,1,3,3_33
2698,33,2,1.371,34,Match,V,V,Scissors,1,3,3_34
2699,34,2,0.599,35,Match,V,V,Scissors,1,3,3_35
2700,35,2,0.495,36,Match,V,V,Scissors,1,3,3_36
2701,36,2,0.834,37,Match,V,V,Scissors,1,3,3_37
2702,37,2,0.684,38,Match,V,V,Scissors,1,3,3_38
2703,38,2,0.913,39,Match,V,V,Scissors,1,3,3_39
2704,39,1,1.156,40,Match,V,V,Scissors,0,3,3_40
2705,40,2,0.909,41,Match,V,V,Scissors,1,3,3_41
2706,0,2,1.046,1,Match,H,H,Book,1,3,3_1
2707,1,2,0.504,2,Match,H,H,Book,1,3,3_2
2708,2,2,1.459,3,Match,H,H,Book,1,3,3_3
2709,3,2,0.541,4,Match,H,H,Book,1,3,3_4
2710,4,2,0.961,5,Match,H,H,Book,1,3,3_5
2711,5,2,1.441,6,Match,H,H,Book,1,3,3_6
2712,6,2,1.165,7,Match,H,H,Book,1,3,3_7
2713,7,2,0.765,8,Match,H,H,Book,1,3,3_8
2714,8,2,0.703,9,Match,H,H,Book,1,3,3_9
2715,9,2,2.443,10,Match,H,H,Book,1,3,3_10
2716,10,2,0.525,11,Match,H,H,Book,1,3,3_11
2717,11,2,1.729,12,Match,H,H,Book,1,3,3_12
2718,12,2,1.31,13,Match,H,H,Book,1,3,3_13
2719,13,2,0.636,14,Match,H,H,Book,1,3,3_14
2720,14,2,0.506,15,Match,H,H,Book,1,3,3_15
2721,15,2,0.867,16,Match,H,H,Book,1,3,3_16
2722,16,2,1.312,17,Match,H,H,Book,1,3,3_17
2723,17,2,0.907,18,Match,H,H,Book,1,3,3_18
2724,18,2,0.579,19,Match,H,H,Book,1,3,3_19
2725,19,2,0.406,20,Match,H,H,Book,1,3,3_20
2726,20,2,0.77,21,Match,H,H,Book,1,3,3_21
2727,21,2,1.129,22,Match,H,H,Book,1,3,3_22
2728,22,2,0.774,23,Match,H,H,Book,1,3,3_23
2729,23,2,0.638,24,Match,H,H,Book,1,3,3_24
2730,24,2,0.495,25,Match,H,H,Book,1,3,3_25
2731,25,2,1.488,26,Match,H,H,Book,1,3,3_26
2732,26,2,0.724,27,Match,H,H,Book,1,3,3_27
2733,27,2,0.683,28,Match,H,H,Book,1,3,3_28
2734,28,2,0.944,29,Match,H,H,Book,1,3,3_29
2735,29,2,1.346,30,Match,H,H,Book,1,3,3_30
2736,30,2,0.604,31,Match,H,H,Book,1,3,3_31
2737,31,2,0.578,32,Match,H,H,Book,1,3,3_32
2738,32,2,0.919,33,Match,H,H,Book,1,3,3_33
2739,33,2,1.257,34,Match,H,H,Book,1,3,3_34
2740,34,2,0.523,35,Match,H,H,Book,1,3,3_35
2741,35,2,0.745,36,Match,H,H,Book,1,3,3_36
2742,36,2,1.264,37,Match,H,H,Book,1,3,3_37
2743,37,2,1.338,38,Match,H,H,Book,1,3,3_38
2744,38,2,0.529,39,Match,H,H,Book,1,3,3_39
2745,39,2,1.297,40,Match,H,H,Book,1,3,3_40
2746,40,2,0.538,41,Match,H,H,Book,1,3,3_41
2747,0,2,0.496,1,Match,V,V,Bottle,1,3,3_1
2748,1,2,0.958,2,Match,V,V,Bottle,1,3,3_2
2749,2,2,1.46,3,Match,V,V,Bottle,1,3,3_3
2750,3,2,0.893,4,Match,V,V,Bottle,1,3,3_4
2751,4,2,1.695,5,Match,V,V,Bottle,1,3,3_5
2752,5,2,1.595,6,Match,V,V,Bottle,1,3,3_6
2753,6,2,0.946,7,Match,V,V,Bottle,1,3,3_7
2754,7,2,0.985,8,Match,V,V,Bottle,1,3,3_8
2755,8,2,0.97,9,Match,V,V,Bottle,1,3,3_9
2756,9,2,1.908,10,Match,V,V,Bottle,1,3,3_10
2757,10,2,0.912,11,Match,V,V,Bottle,1,3,3_11
2758,11,2,1.886,12,Match,V,V,Bottle,1,3,3_12
2759,12,2,0.606,13,Match,V,V,Bottle,1,3,3_13
2760,13,2,1.148,14,Match,V,V,Bottle,1,3,3_14
2761,14,2,0.611,15,Match,V,V,Bottle,1,3,3_15
2762,15,2,0.946,16,Match,V,V,Bottle,1,3,3_16
2763,16,2,0.777,17,Match,V,V,Bottle,1,3,3_17
2764,17,2,0.674,18,Match,V,V,Bottle,1,3,3_18
2765,18,2,0.78,19,Match,V,V,Bottle,1,3,3_19
2766,19,2,0.622,20,Match,V,V,Bottle,1,3,3_20
2767,20,2,1.424,21,Match,V,V,Bottle,1,3,3_21
2768,21,2,1.223,22,Match,V,V,Bottle,1,3,3_22
2769,22,2,1.218,23,Match,V,V,Bottle,1,3,3_23
2770,23,2,0.655,24,Match,V,V,Bottle,1,3,3_24
2771,24,2,1.022,25,Match,V,V,Bottle,1,3,3_25
2772,25,2,1.509,26,Match,V,V,Bottle,1,3,3_26
2773,26,2,0.815,27,Match,V,V,Bottle,1,3,3_27
2774,27,2,11.525,28,Match,V,V,Bottle,1,3,3_28
2775,28,2,0.629,29,Match,V,V,Bottle,1,3,3_29
2776,29,2,0.703,30,Match,V,V,Bottle,1,3,3_30
2777,30,2,1.296,31,Match,V,V,Bottle,1,3,3_31
2778,31,2,0.593,32,Match,V,V,Bottle,1,3,3_32
2779,32,2,1.016,33,Match,V,V,Bottle,1,3,3_33
2780,33,2,0.839,34,Match,V,V,Bottle,1,3,3_34
2781,34,2,1.642,35,Match,V,V,Bottle,1,3,3_35
2782,35,2,0.693,36,Match,V,V,Bottle,1,3,3_36
2783,36,2,0.789,37,Match,V,V,Bottle,1,3,3_37
2784,37,2,2.204,38,Match,V,V,Bottle,1,3,3_38
2785,38,2,0.527,39,Match,V,V,Bottle,1,3,3_39
2786,39,2,1.484,40,Match,V,V,Bottle,1,3,3_40
2787,40,2,1.121,41,Match,V,V,Bottle,1,3,3_41
2788,0,2,0.847,1,Match,H,H,Crayon,1,3,3_1
2789,1,2,0.881,2,Match,H,H,Crayon,1,3,3_2
2790,2,2,1.617,3,Match,H,H,Crayon,1,3,3_3
2791,3,2,1.037,4,Match,H,H,Crayon,1,3,3_4
2792,4,2,0.647,5,Match,H,H,Crayon,1,3,3_5
2793,5,2,3.221,6,Match,H,H,Crayon,1,3,3_6
2794,6,2,0.906,7,Match,H,H,Crayon,1,3,3_7
2795,7,2,0.86,8,Match,H,H,Crayon,1,3,3_8
2796,8,2,0.656,9,Match,H,H,Crayon,1,3,3_9
2797,9,2,1.161,10,Match,H,H,Crayon,1,3,3_10
2798,10,2,0.634,11,Match,H,H,Crayon,1,3,3_11
2799,11,2,1.321,12,Match,H,H,Crayon,1,3,3_12
2800,12,2,1.109,13,Match,H,H,Crayon,1,3,3_13
2801,13,1,1.084,14,Match,H,H,Crayon,0,3,3_14
2802,14,2,0.598,15,Match,H,H,Crayon,1,3,3_15
2803,15,2,0.501,16,Match,H,H,Crayon,1,3,3_16
2804,16,2,0.578,17,Match,H,H,Crayon,1,3,3_17
2805,17,1,4.571,18,Match,H,H,Crayon,0,3,3_18
2806,18,2,1.628,19,Match,H,H,Crayon,1,3,3_19
2807,19,2,0.815,20,Match,H,H,Crayon,1,3,3_20
2808,20,2,1.014,21,Match,H,H,Crayon,1,3,3_21
2809,21,2,0.611,22,Match,H,H,Crayon,1,3,3_22
2810,22,2,1.016,23,Match,H,H,Crayon,1,3,3_23
2811,23,2,0.805,24,Match,H,H,Crayon,1,3,3_24
2812,24,2,1.071,25,Match,H,H,Crayon,1,3,3_25
2813,25,2,1.561,26,Match,H,H,Crayon,1,3,3_26
2814,26,2,0.567,27,Match,H,H,Crayon,1,3,3_27
2815,27,2,1.374,28,Match,H,H,Crayon,1,3,3_28
2816,28,2,2.229,29,Match,H,H,Crayon,1,3,3_29
2817,29,2,1.084,30,Match,H,H,Crayon,1,3,3_30
2818,30,2,1.285,31,Match,H,H,Crayon,1,3,3_31
2819,31,2,0.577,32,Match,H,H,Crayon,1,3,3_32
2820,32,2,1.015,33,Match,H,H,Crayon,1,3,3_33
2821,33,2,1.208,34,Match,H,H,Crayon,1,3,3_34
2822,34,2,0.724,35,Match,H,H,Crayon,1,3,3_35
2823,35,2,1.332,36,Match,H,H,Crayon,1,3,3_36
2824,36,2,0.791,37,Match,H,H,Crayon,1,3,3_37
2825,37,2,0.846,38,Match,H,H,Crayon,1,3,3_38
2826,38,2,0.656,39,Match,H,H,Crayon,1,3,3_39
2827,39,2,1.438,40,Match,H,H,Crayon,1,3,3_40
2828,40,2,0.724,41,Match,H,H,Crayon,1,3,3_41
2829,0,2,1.348,1,Match,V,V,Flashlight,1,3,3_1
2830,1,2,0.593,2,Match,V,V,Flashlight,1,3,3_2
2831,2,2,1.287,3,Match,V,V,Flashlight,1,3,3_3
2832,3,2,0.661,4,Match,V,V,Flashlight,1,3,3_4
2833,4,2,0.737,5,Match,V,V,Flashlight,1,3,3_5
2834,5,2,1.574,6,Match,V,V,Flashlight,1,3,3_6
2835,6,2,0.492,7,Match,V,V,Flashlight,1,3,3_7
2836,7,2,0.89,8,Match,V,V,Flashlight,1,3,3_8
2837,8,2,0.788,9,Match,V,V,Flashlight,1,3,3_9
2838,9,2,1.346,10,Match,V,V,Flashlight,1,3,3_10
2839,10,2,0.603,11,Match,V,V,Flashlight,1,3,3_11
2840,11,2,1.386,12,Match,V,V,Flashlight,1,3,3_12
2841,12,2,0.826,13,Match,V,V,Flashlight,1,3,3_13
2842,13,2,0.616,14,Match,V,V,Flashlight,1,3,3_14
2843,14,2,0.68,15,Match,V,V,Flashlight,1,3,3_15
2844,15,2,0.657,16,Match,V,V,Flashlight,1,3,3_16
2845,16,2,1.936,17,Match,V,V,Flashlight,1,3,3_17
2846,17,2,0.657,18,Match,V,V,Flashlight,1,3,3_18
2847,18,2,0.554,19,Match,V,V,Flashlight,1,3,3_19
2848,19,2,0.42,20,Match,V,V,Flashlight,1,3,3_20
2849,20,2,1.352,21,Match,V,V,Flashlight,1,3,3_21
2850,21,2,0.462,22,Match,V,V,Flashlight,1,3,3_22
2851,22,2,0.908,23,Match,V,V,Flashlight,1,3,3_23
2852,23,2,0.763,24,Match,V,V,Flashlight,1,3,3_24
2853,24,2,1.125,25,Match,V,V,Flashlight,1,3,3_25
2854,25,2,1.441,26,Match,V,V,Flashlight,1,3,3_26
2855,26,1,16.096,27,Match,V,V,Flashlight,0,3,3_27
2856,27,2,0.651,28,Match,V,V,Flashlight,1,3,3_28
2857,28,2,1.295,29,Match,V,V,Flashlight,1,3,3_29
2858,29,2,1.485,30,Match,V,V,Flashlight,1,3,3_30
2859,30,2,0.94,31,Match,V,V,Flashlight,1,3,3_31
2860,31,2,1.06,32,Match,V,V,Flashlight,1,3,3_32
2861,32,2,1.134,33,Match,V,V,Flashlight,1,3,3_33
2862,33,2,1.793,34,Match,V,V,Flashlight,1,3,3_34
2863,34,2,0.617,35,Match,V,V,Flashlight,1,3,3_35
2864,35,2,0.836,36,Match,V,V,Flashlight,1,3,3_36
2865,36,2,1.908,37,Match,V,V,Flashlight,1,3,3_37
2866,37,2,0.723,38,Match,V,V,Flashlight,1,3,3_38
2867,38,2,0.504,39,Match,V,V,Flashlight,1,3,3_39
2868,39,2,1.328,40,Match,V,V,Flashlight,1,3,3_40
2869,40,2,0.829,41,Match,V,V,Flashlight,1,3,3_41
2870,0,2,1.364,1,Match,H,H,Pencil,1,3,3_1
2871,1,2,0.807,2,Match,H,H,Pencil,1,3,3_2
2872,2,2,1.621,3,Match,H,H,Pencil,1,3,3_3
2873,3,2,1.034,4,Match,H,H,Pencil,1,3,3_4
2874,4,2,0.702,5,Match,H,H,Pencil,1,3,3_5
2875,5,1,0.94,6,Match,H,H,Pencil,0,3,3_6
2876,6,2,0.641,7,Match,H,H,Pencil,1,3,3_7
2877,7,2,0.609,8,Match,H,H,Pencil,1,3,3_8
2878,8,2,0.809,9,Match,H,H,Pencil,1,3,3_9
2879,9,2,1.299,10,Match,H,H,Pencil,1,3,3_10
